statement,predicted_label_id,predicted_status,confidence
"Chà, một thách thức tôi có thể thấy trước là quản lý thời gian của mình một cách hiệu quả. Cân bằng công việc hiện tại và nỗ lực hướng tới ước mơ mở một tiệm bánh có thể là một điều khó khăn. Tuy nhiên, tôi đang học cách sắp xếp thứ tự ưu tiên cho các nhiệm vụ của mình, lập lịch trình và tìm kiếm sự hỗ trợ từ những người thân yêu. Tôi tin rằng với việc quản lý thời gian hợp lý và hệ thống hỗ trợ đáng tin cậy, tôi có thể vượt qua trở ngại này.",4,Personality disorder,0.18743725
"Xin chào , tôi hy vọng bạn vẫn ổn. Gần đây tôi cảm thấy thực sự không vui về vấn đề sức khỏe của mình. Nó đè nặng lên tôi và khiến tôi khó theo đuổi ước mơ của mình.",3,Normal,0.19054653
"Cảm ơn bạn! Sự hỗ trợ của bạn có nghĩa là cả thế giới đối với tôi. Hiện tại, tôi cảm thấy như chúng tôi đã giải quyết được xung đột chính đang đè nặng lên tôi. Tôi sẽ tiếp tục nỗ lực tìm kiếm sự cân bằng đó và duy trì tư duy tích cực. Tôi thực sự đánh giá cao cuộc trò chuyện này và sự hướng dẫn của bạn.",2,Depression,0.18537766
"Chà, tôi rất biết ơn vì có cơ hội phát triển và học hỏi từ trải nghiệm này. Nó đã cho phép tôi suy ngẫm về nhu cầu và giá trị của riêng mình. Tuy nhiên, tôi sợ phải trải qua nỗi đau đó một lần nữa. Tôi không muốn để quá khứ quyết định các mối quan hệ trong tương lai của mình.",4,Personality disorder,0.16590708
"Tôi đã nghĩ về điều đó, nhưng ý tưởng mở lòng với ai đó trực tiếp thật đáng sợ. Điều gì sẽ xảy ra nếu họ phán xét tôi hoặc không hiểu những gì tôi đang trải qua?",5,Stress,0.2217208
Explain how the concept of learning rate is used in machine learning.?,1,Bipolar,0.20122552
Suggest a topic for the next TED Talk.?,1,Bipolar,0.24323817
"Thành thật mà nói, đó là giấc mơ gần đây của tôi. Cảm giác đó rất thật, giống như một cái nhìn thoáng qua về một thế giới nơi mọi điều ước của tôi đều thành hiện thực. Tôi được bao quanh bởi tình yêu và thành công, nhưng khi tôi thức dậy, sự tương phản hoàn toàn với thực tế đã ập đến với tôi. Nó khiến tôi đặt câu hỏi tại sao ngay từ đầu tôi lại phòng thủ và phụ thuộc như vậy.",0,Anxiety,0.15405264
Generate a simile to introduce the topic of computer programming.?,4,Personality disorder,0.1890087
Nó đang thấm vào mọi khía cạnh. Tôi thấy mình cáu kỉnh và mất kết nối với bạn bè và gia đình. Tôi không thể tận hưởng trọn vẹn thời gian nghỉ ngơi của mình vì tôi thường xuyên lo lắng về những việc mình chưa hoàn thành.,5,Stress,0.18662459
"Nó khiến mọi thứ trở nên vô cùng khó khăn. Mỗi buổi sáng tôi thức dậy với trái tim nặng trĩu và một đám mây buồn lơ lửng trên đầu. Những công việc đơn giản nhất giống như phải leo núi và tôi phải vật lộn để tìm thấy niềm vui trong bất cứ việc gì nữa. Thế giới dường như không còn màu sắc, như thể mọi hạnh phúc đã bị rút cạn khỏi nó. Tôi mất cảm giác ngon miệng và khó ngủ. Giống như tôi đang sống trong nỗi đau khổ tột cùng.",5,Stress,0.16255301
Chắc chắn rồi. Tôi háo hức bắt tay vào cuộc hành trình này và phát triển những công cụ cần thiết để không chỉ chữa lành vết thương cho bản thân mà còn trở thành ánh sáng dẫn đường cho người khác. Cảm ơn bạn đã tin tưởng vào tôi và cung cấp hướng dẫn tôi cần để vượt qua chương khó khăn này trong cuộc đời.,5,Stress,0.24642758
Tôi cảm thấy lạc lõng. Lạc lối trong biển căng thẳng vô tận liên quan đến công việc. Tôi đã tin tưởng đồng nghiệp của mình nhưng giờ tôi cảm thấy bị phản bội.,4,Personality disorder,0.18494947
Gần đây tôi mới bắt đầu viết nhật ký. Nó giúp tôi bày tỏ cảm xúc và suy ngẫm về những trải nghiệm của mình. Tôi cũng đang khám phá chánh niệm và thiền định như một cách để củng cố bản thân và tìm thấy sự bình yên nội tâm. Đó là một công việc đang tiến triển nhưng tôi cam kết sẽ thay đổi.,1,Bipolar,0.2230288
"Đó thực sự là sự kết hợp của nhiều thứ. Gần đây tôi đã mất việc và điều đó đã đè nặng lên tôi. Cảm giác bất ổn và không chắc chắn về tương lai tràn ngập. Trên hết, tôi đang gặp khó khăn trong các mối quan hệ của mình và cảm thấy mất kết nối với những người tôi quan tâm. Tất cả cộng lại, và tôi dường như không thể tìm thấy bất kỳ sự giải thoát nào.",2,Depression,0.19415343
What is a server?,1,Bipolar,0.17802346
"Thank you. Your words of encouragement give me hope. I feel a renewed sense of determination to overcome this darkness. I know it won't be easy, but I believe that with the right support, I can find my way to a brighter future.",1,Bipolar,0.18275167
"Cảm ơn. Có một người thực sự quan tâm có ý nghĩa rất lớn. Chứng nghiện của tôi là rượu. Ban đầu nó là một cách để xoa dịu nỗi đau của tôi, nhưng nó dần dần kiểm soát cuộc sống của tôi. Càng nghiện rượu, tôi càng trở nên xa cách với bạn đời. Họ cố gắng hiểu, nhưng chứng nghiện có cách tiêu thụ mọi thứ trên đường đi của nó.",3,Normal,0.20784843
"Tôi biết rồi, nhưng có vẻ như mỗi lần tôi nhắc đến chuyện đó, cuối cùng chúng tôi lại vướng vào một cuộc tranh cãi thậm chí còn lớn hơn. Có vẻ như cô ấy không muốn thừa nhận cảm xúc của tôi hoặc hiểu tôi đến từ đâu. Thật vô cùng khó chịu vì gia đình lẽ ra phải là một không gian an toàn chứ không phải một bãi chiến trường.",5,Stress,0.18911931
"Nghe có vẻ là một nơi tuyệt vời để bắt đầu. Tôi đánh giá cao sự hướng dẫn và hỗ trợ của bạn trong suốt quá trình này. Thật an ủi khi biết rằng tôi không phải đối mặt với nỗi đau và căng thẳng này một mình. Với sự giúp đỡ của bạn, tôi tin rằng tôi có thể tìm ra cách dần dần chữa lành và lấy lại cảm giác vui vẻ và mục đích trong cuộc sống.",5,Stress,0.18892959
"
Bạn được cung cấp hai đoạn văn. Đếm số tính từ trong đoạn thứ hai.: 

Bầu trời u ám, mây đen che khuất mặt trời. Gió gào thét đáng ngại, giống như tiếng sói trong đêm. Đột nhiên, một tia sét xé bầu trời làm đôi, kèm theo đó là một tiếng sấm lớn. Tia sét chiếu sáng khu rừng. Trong tia chớp ngắn ngủi của nó, tôi nhìn thấy những cái cây một cách chi tiết. Những cây cổ thụ có vỏ sần sùi và cành củ, cùng với những chiếc lá có kích cỡ khác nhau.
",1,Bipolar,0.2315816
Một điều vẫn còn đọng lại là nỗi sợ cô đơn. Tôi lo rằng mình sẽ không tìm được người thực sự yêu thương và chấp nhận mình.,0,Anxiety,0.16145018
"Chắc chắn rồi. Một điểm tranh cãi chính xoay quanh niềm tin tôn giáo khác nhau của chúng ta. Gia đình tôi giữ những giá trị truyền thống mạnh mẽ, trong khi vị hôn thê của tôi lại có một đức tin khác. Mặc dù cả hai chúng tôi đều tôn trọng lựa chọn của nhau nhưng gia đình chúng tôi vẫn gặp khó khăn trong việc chấp nhận và hiểu được sự khác biệt này. Nó đã gây ra những cuộc tranh luận nảy lửa và mối quan hệ căng thẳng giữa những người thân.",0,Anxiety,0.19615416
Chắc chắn rồi. Chứng nghiện này đã ảnh hưởng đến mọi khía cạnh của cuộc sống của tôi. Các mối quan hệ của tôi đã gặp trục trặc vì tôi quá tập trung vào việc thỏa mãn cơn thèm của mình. Tôi đã mất liên lạc với những người thân yêu của mình và cảm giác xấu hổ tràn ngập.,0,Anxiety,0.17275523
"Đó là một câu hỏi hay. Tôi nghĩ việc trau dồi lòng từ bi và sự chấp nhận bản thân là một bước cơ bản để cảm thấy an toàn hơn trong bản thân. Bằng cách thực hành việc tự chăm sóc bản thân, đặt ra ranh giới và tham gia vào các hoạt động mang lại niềm vui cho mình, tôi có thể tạo nền tảng cho sự ổn định và tình bạn bên trong. Đó là việc học cách trở thành người ủng hộ lớn nhất của chính mình và chấp nhận bản thân, những sai sót và tất cả.",4,Personality disorder,0.17454204
Tìm từ để mô tả một lễ hội bãi biển.,0,Anxiety,0.20568049
"Chà, cũng có áp lực liên tục phải đáp ứng những thời hạn không thực tế. Cảm giác như tôi luôn chạy đua với thời gian, điều này khiến tôi cảm thấy kiệt sức và lo lắng.",5,Stress,0.21021505
Chào ! Tôi thực sự vui mừng được ở đây và tham gia buổi trị liệu này với bạn. Gần đây tôi đang phải vật lộn với chứng trầm cảm và tôi hy vọng chúng ta có thể cùng nhau tìm ra một số giải pháp.,5,Stress,0.18626745
  I'm struggling with infertility and it's causing a lot of stress in my relationship. ,5,Stress,0.20404634
"Tôi không thể tìm thấy sự bình yên ở bất cứ đâu. Cảm giác như cuộc sống của tôi đang tan vỡ, đặc biệt là cuộc hôn nhân của tôi. Sự căng thẳng từ công việc đang đè nặng lên tôi.",4,Personality disorder,0.20355086
Tôi sợ...sợ ở một mình. Những cảm giác cô đơn này đã ăn mòn tôi. Tôi dường như không thể thoát khỏi chúng.,4,Personality disorder,0.2017516
"Xin chào , tôi không biết bắt đầu từ đâu. Hiện tại tôi đang cảm thấy thực sự chán nản. Mọi thứ dường như vô vọng, và tôi dường như không thể tìm ra lối thoát khỏi bóng tối này. Tôi hứa rằng tôi sẽ cố gắng cởi mở và chia sẻ cảm xúc của mình, mặc dù điều đó thật khó khăn với tôi.",3,Normal,0.16950522
"Xin chào , tôi hy vọng bạn vẫn ổn. Gần đây tôi cảm thấy hơi tê, giống như có một khối nặng đè lên ngực và áp lực dâng lên trong người. Nó khá choáng ngợp và tôi không biết phải làm gì với nó.",5,Stress,0.18543985
"Tôi nhận thấy rằng mọi chuyện thường bắt đầu bằng những bất đồng nhỏ nhưng nhanh chóng leo thang thành những cuộc tranh cãi gay gắt. Có vẻ như chúng tôi không thực sự hiểu nhau, điều đó khiến tôi cảm thấy bị cô lập và dường như ý kiến ​​của tôi không quan trọng.",1,Bipolar,0.20597292
Cảm ơn. Sự hướng dẫn và cách tiếp cận đồng cảm của bạn có ý nghĩa rất lớn đối với tôi. Tôi sẽ liên hệ với bạn mình và bắt đầu áp dụng các cơ chế đối phó lành mạnh hơn đồng thời nỗ lực thoát khỏi sự phụ thuộc.,0,Anxiety,0.19652458
Describe the elements of a good blog post.?,5,Stress,0.18313852
"""Explain why the disruption of the earths ionosphere can affect communication.""?",1,Bipolar,0.18987577
"Chào ! Tôi hy vọng hôm nay bạn làm tốt. Tôi phải nói rằng, tôi cảm thấy vô cùng hạnh phúc và tất cả là nhờ sự tiến bộ mà tôi đã đạt được trong việc vượt qua cơn nghiện của mình.",3,Normal,0.18382688
Tôi không chắc. Tôi đã thử những lời khẳng định tích cực nhưng chúng cảm thấy trống rỗng. Có lẽ tôi cần tập trung hơn vào điểm mạnh của mình?,4,Personality disorder,0.1891728
"Cảm ơn. Lời nói của bạn mang lại cho tôi cảm giác bình tĩnh và yên tâm. Tôi sẽ ghi nhớ lời khuyên của bạn và cố gắng giao tiếp cởi mở hơn với vợ sắp cưới của tôi và những người xung quanh. Tin tưởng vào sự hỗ trợ của những người thân yêu, tôi cảm thấy như trút được gánh nặng khỏi vai. Tôi bắt đầu tin rằng mình có thể kiểm soát được sự lo lắng này và thực sự tận hưởng quá trình dẫn đến đám cưới của chúng tôi.",2,Depression,0.17385495
