statement,predicted_label_id,predicted_status,confidence,
"Thank you for your understanding. Yes, I've discovered a few strategies that have helped me cope. Firstly, I've started practicing mindfulness and meditation during my breaks to center myself and find inner peace. Additionally, I've been proactive in seeking emotional support outside of work by confiding in close friends and family. Engaging in hobbies and activities I enjoy outside of work has also been beneficial in creating a sense of fulfillment and reducing my stress levels.",6,Suicidal,0.6486206,
"Thật khó khăn. Tôi đã từng có một nhóm bạn rất yêu thương và ủng hộ, nhưng gần đây, có vẻ như chúng tôi liên tục đối đầu nhau. Chúng tôi dường như không thể đồng ý về bất cứ điều gì và điều đó gây ra rất nhiều căng thẳng.",5,Stress,0.99978834,
"Tôi đã cố gắng giữ bình tĩnh và kiên nhẫn, nhưng đôi khi cảm giác như chẳng có tác dụng gì. Tôi thấy mình đang đặt câu hỏi về khả năng làm cha mẹ của mình và điều đó thực sự đè nặng tôi.",0,Anxiety,0.99401313,
I was ecstatic. It felt like all my hard work and dedication had finally paid off. I couldn't stop smiling.,5,Stress,0.95601314,
"Vâng, tôi đã nghĩ về điều đó, nhưng việc thực hiện bước đó khiến tôi cảm thấy quá sức. Điều gì sẽ xảy ra nếu tôi không đủ sức khỏe để vượt qua quá trình phục hồi? Điều gì sẽ xảy ra nếu tôi lại làm bản thân và những người thân yêu của mình thất vọng?",5,Stress,0.9992551,
Cung cấp hai ví dụ về cách sử dụng công nghệ trong giáo dục,1,Bipolar,0.72002083,
"
Tạo từ trái nghĩa với từ đã cho.: 

trung thực
",3,Normal,0.9822473,
"Gần đây tôi cảm thấy khá phòng thủ. Giống như tôi luôn trong trạng thái căng thẳng, sẵn sàng bảo vệ bản thân khỏi mọi lời chỉ trích hay phán xét. Tôi muốn tìm cách buông bỏ sự phòng thủ này và tìm kiếm thành công trong một điều gì đó mới mẻ. Có lẽ một sở thích mới có thể giúp tôi chuyển sự tập trung của mình.",5,Stress,0.8896431,
"Chúng tôi đã có một vài cuộc trò chuyện nhưng luôn kết thúc bằng những cuộc tranh cãi. Đối tác của tôi cảm thấy bị bỏ rơi, và tôi cảm thấy choáng ngợp. Cả hai chúng tôi đều muốn mọi thứ được cải thiện nhưng chúng tôi không chắc chắn làm cách nào để thu hẹp khoảng cách này.",4,Personality disorder,0.7959146,
Tôi đã gặp khó khăn trong việc kết nối với những người khác ở mức độ sâu sắc hơn. Tôi liên tục nghi ngờ bản thân và tự hỏi liệu mình có xứng đáng với những mối quan hệ chân chính hay không.,4,Personality disorder,0.99982554,
Tôi quá mệt mỏi với tất cả những xung đột này. Cảm giác như tôi liên tục đi trên vỏ trứng xung quanh gia đình mình. Dù tôi có nói gì hay làm gì thì bằng cách nào đó nó lại biến thành một cuộc tranh cãi khác.,1,Bipolar,0.99611497,
"Đó là sự pha trộn của nhiều cảm xúc. Một mặt, tôi cảm thấy sợ hãi và không chắc chắn về tương lai. Ý nghĩ về việc ở một mình đôi khi có thể khiến bạn choáng ngợp. Mặt khác, tôi cũng cảm thấy một chút phấn khích. Cuộc chia tay này tạo cơ hội cho tôi tập trung vào bản thân và theo đuổi đam mê của mình. Đó là cơ hội để xác định lại con đường của tôi và tạo ra một cuộc sống phù hợp với các giá trị của tôi.",5,Stress,0.50403726,
"Cảm ơn bạn đã hỗ trợ liên tục. Tôi thực sự đánh giá cao nó. Biết rằng tôi có ai đó để nói chuyện, người hiểu và đưa ra hướng dẫn có ý nghĩa rất lớn đối với tôi. Tôi nghĩ cách tốt nhất bạn có thể hỗ trợ tôi là nhắc nhở tôi kiên nhẫn với bản thân và tiếp tục tập trung vào hạnh phúc của chính mình. Khi tiếp tục chữa lành, tôi muốn cởi mở với những khả năng mới và đón nhận niềm hạnh phúc đang chờ đợi mình.",4,Personality disorder,0.9893867,
"Điều đó thực sự nghe có vẻ khá an ủi. Có lẽ bằng cách chăm sóc bản thân tốt hơn, tôi cũng có thể nâng cao khả năng giải quyết các yêu cầu của trường học.",2,Depression,0.83455116,
Tôi đoán bạn đúng. Có lẽ đã đến lúc tôi phải gác lại niềm kiêu hãnh của mình và tìm kiếm sự giúp đỡ mà tôi cần. Cảm giác chán nản thường xuyên này đang cản trở tôi phát huy hết tiềm năng thực sự của mình và tôi không muốn mắc kẹt trong chu kỳ này mãi mãi.,6,Suicidal,0.95275784,
"Xin chào , tôi hy vọng hôm nay bạn làm tốt. Tôi thực sự cần một ai đó để nói chuyện, một người bạn, và tôi nghĩ có lẽ bạn có thể là người đó đối với tôi. Gần đây, tôi cảm thấy rất chán nản và chủ yếu là do những mâu thuẫn mà tôi đang gặp phải trong gia đình. Nó giống như một đám mây đen lơ lửng trên đầu tôi và tôi không thể thoát khỏi nó.",2,Depression,0.99783665,
"Hey , I'm feeling really disgusted right now. I've been dealing with some serious conflicts with my friends, and it's starting to take a toll on me. I can't believe how much it's been consuming my thoughts lately. On top of that, my finances are also in a mess and adding to my stress.",6,Suicidal,0.8063177,
"Gần đây tôi chưa thực sự khám phá các hoạt động khác. Tôi từng thích vẽ tranh và dành thời gian cho thiên nhiên, nhưng không hiểu sao tôi lại mất liên lạc với những thứ đó. Chánh niệm nghe có vẻ thú vị; Bạn có thể cho tôi biết thêm nhiều hơn về nó?",1,Bipolar,0.99592555,
"Tôi có thể bắt đầu bằng việc tham gia các cộng đồng hoặc nhóm trực tuyến liên quan đến sở thích của mình. Bằng cách đó, tôi có thể kết nối với những người có chung niềm đam mê với tôi và nhận được sự hỗ trợ mà tôi đã thiếu từ gia đình.",4,Personality disorder,0.9839482,
"Tôi đã cố gắng nhưng thật khó để tìm được từ ngữ và thời điểm phù hợp để có một cuộc trò chuyện mang tính xây dựng. Tôi lo lắng rằng việc bày tỏ suy nghĩ và cảm xúc của mình có thể khiến mọi việc trở nên tồi tệ hơn, có thể nói là đổ thêm dầu vào lửa.",4,Personality disorder,0.9456683,
"Tôi nghĩ một lĩnh vực mà tôi gặp khó khăn là chấp nhận lời khen. Đôi khi, tôi cảm thấy khó tin rằng người khác thực sự đánh giá cao mình. Tôi có xu hướng gạt bỏ những lời khen ngợi hoặc hạ thấp thành tích của mình. Đó là điều tôi muốn làm.",4,Personality disorder,0.9993949,
Cảm ơn. Tôi thực sự đánh giá cao sự hướng dẫn và hỗ trợ của bạn. Tôi sẽ nỗ lực ưu tiên việc chăm sóc bản thân và khám phá những chiến lược này để cải thiện sức khỏe và nâng cao lòng tự trọng của mình.,5,Stress,0.84639335,
chuỗi khối là gì,4,Personality disorder,0.93403286,
"Tôi chưa từng nghĩ đến việc tìm kiếm lời khuyên từ các đồng nghiệp của mình. Tôi luôn cảm thấy mình nên tự mình giải quyết mọi việc, nhưng có lẽ việc rèn luyện tinh thần hợp tác trong công việc có thể mang lại kết quả tích cực. Tôi sẽ thử xem họ có chiến lược hữu ích nào để chia sẻ không.",5,Stress,0.984386,
"Chà, chỉ là bất cứ khi nào anh ấy ở gần, tôi lại thấy phấn khích tột độ. Nó giống như pháo hoa nổ trong ngực tôi, và tôi không thể không mỉm cười như một quả bóng ném.",3,Normal,0.9999292,
"Việc thực hiện phương pháp này sẽ đòi hỏi sự cảnh giác. Tôi có kế hoạch kiểm tra bản thân một cách nhất quán, theo dõi hành vi và phong cách giao tiếp của mình và thực hiện các điều chỉnh khi cần thiết. Đó là một hành trình liên tục và tôi sẵn sàng nỗ lực mỗi ngày để đảm bảo rằng hành động của mình phù hợp với ý định của mình. Tôi cũng tin rằng xung quanh mình có một cộng đồng hỗ trợ và tìm kiếm sự hướng dẫn khi cần thiết sẽ hỗ trợ cho sự phát triển lâu dài của tôi.",4,Personality disorder,0.9986803,
Đó là rượu. Tôi đã cố gắng xoa dịu nỗi đau và trốn tránh thực tại bằng cách tìm đến rượu. Nhưng bây giờ nó đã chiếm lấy cuộc sống của tôi và dường như tôi không thể tìm ra lối thoát.,5,Stress,0.98380566,
"I've never thought about it, to be honest. I always just thought I could handle it on my own. But maybe talking to someone who can provide guidance could help.",4,Personality disorder,0.4432541,
Tất nhiên rồi. Tôi háo hức học cách đối xử tử tế hơn với bản thân và điều chỉnh lại những suy nghĩ tiêu cực của mình. Đã đến lúc tôi phải thoát khỏi vòng luẩn quẩn tự ti này.,4,Personality disorder,0.9854315,
"Thank you. I appreciate your understanding and support. I think for now, I just needed someone to listen and validate my feelings. I'm excited to take the next steps and work towards finding peace and happiness in my personal relationships.",5,Stress,0.9117289,
"I haven't really tried any specific techniques, but I've heard deep breathing exercises can be beneficial. Maybe I can give that a try and see if it helps me stay calm and focused during those tense moments.",6,Suicidal,0.6803936,
I'll keep that in mind. It sounds like a helpful strategy. I want to ensure that my friend understands how their actions have made me feel without making them defensive.,6,Suicidal,0.38031232,
Tôi chỉ không biết liệu mình có đủ sức mạnh để đối đầu với họ hay không. Lỡ nó làm mọi chuyện tệ hơn thì sao? Điều gì sẽ xảy ra nếu họ phủ nhận mọi thứ hoặc trở nên tức giận với tôi?,4,Personality disorder,0.9220672,
"Tôi nghĩ một phần có thể là do những mối quan tâm và ưu tiên của chúng ta đang thay đổi. Chúng tôi đã từng có rất nhiều điểm chung, nhưng bây giờ có vẻ như chúng tôi đang đi theo những hướng khác nhau. Thật khó để tìm được điểm chung và hiểu được quan điểm của nhau.",5,Stress,0.95923525,
"Tôi muốn xây dựng lại các mối quan hệ của mình, giành lại quyền kiểm soát cuộc sống của mình và tìm ra những cơ chế đối phó lành mạnh hơn. Tôi muốn cảm thấy tự do và sống lại.",4,Personality disorder,0.86973953,
"Có vẻ như mọi thứ đều kích hoạt nó. Những nhiệm vụ nhỏ tưởng chừng như dễ dàng giờ đây lại trở nên không thể thực hiện được. Áp lực phải thực hiện, đáp ứng mong đợi, nó làm tê liệt. Tôi cảm thấy như mình đang chìm đắm trong những suy nghĩ và nỗi sợ hãi của chính mình.",5,Stress,0.9614207,
"
Bạn sẽ phân loại bài thơ như thế nào?: 

""Câu trả lời của một phụ nữ trẻ"" của Margaret Atwood Câu trả lời là: Không, không, không. Không, tôi chưa sẵn sàng buông bỏ Những hy vọng và ước mơ tôi đã chôn sâu trong lòng đất, và quay mặt về phía chân trời đang chờ đợi tôi.
",2,Depression,0.70077544,
"Chà, tôi nhận thấy rằng căng thẳng và cô đơn có xu hướng đẩy tôi đến với rượu. Khi tôi cảm thấy choáng ngợp hoặc bị cô lập, tôi thường muốn làm tê liệt cảm xúc của mình bằng đồ uống. Nó giống như một lối thoát tạm thời khỏi thực tế, nhưng tôi biết đó không phải là một chiến lược lành mạnh để có được hạnh phúc lâu dài.",5,Stress,0.9995665,
